Date,Open,High,Low,Close,Adj Close,Volume
10-02-2017,33.115002,33.235001,33.012501,33.029999,30.997828,80262000
13-02-2017,33.27,33.455002,33.1875,33.322498,31.272324,92141600
14-02-2017,33.3675,33.772499,33.3125,33.755001,31.678219,132904800
15-02-2017,33.880001,34.067501,33.654999,33.877499,31.793182,142492400
16-02-2017,33.9175,33.974998,33.709999,33.837502,31.755642,90338400
17-02-2017,33.775002,33.9575,33.775002,33.93,31.842457,88792800
21-02-2017,34.057499,34.1875,33.994999,34.174999,32.072384,98028800
22-02-2017,34.107498,34.279999,34.0275,34.2775,32.168575,83347600
23-02-2017,34.345001,34.369999,34.075001,34.1325,32.03249,83152800
24-02-2017,33.977501,34.165001,33.82,34.165001,32.063,87106400
27-02-2017,34.285,34.360001,34.07,34.232498,32.126347,81029600
28-02-2017,34.27,34.360001,34.174999,34.247501,32.140423,93931600
01-03-2017,34.4725,35.037498,34.400002,34.947498,32.797352,145658400
02-03-2017,35,35.07,34.689999,34.740002,32.602619,104844000
03-03-2017,34.695,34.9575,34.647499,34.945,32.795002,84432400
06-03-2017,34.842499,34.942501,34.650002,34.834999,32.691765,87000000
07-03-2017,34.764999,34.994999,34.697498,34.880001,32.733997,69785200
08-03-2017,34.737499,34.950001,34.705002,34.75,32.612007,74828800
09-03-2017,34.685001,34.697498,34.262501,34.669998,32.536919,88623600
10-03-2017,34.8125,34.84,34.66,34.785,32.64484,78451200
13-03-2017,34.712502,34.857498,34.705002,34.799999,32.658932,69686800
14-03-2017,34.825001,34.912498,34.709999,34.747501,32.609661,61236400
15-03-2017,34.852501,35.1875,34.7575,35.115002,32.954544,102767200
16-03-2017,35.18,35.255001,35.064999,35.172501,33.008511,76928000
17-03-2017,35.25,35.25,34.9725,34.997501,32.84428,175540000
20-03-2017,35.099998,35.375,35.057499,35.365002,33.189159,86168000
21-03-2017,35.5275,35.700001,34.932499,34.959999,32.80909,158119600
22-03-2017,34.962502,35.400002,34.939999,35.355,33.179783,103440800
23-03-2017,35.314999,35.395,35.1525,35.23,33.062466,81385200
24-03-2017,35.375,35.435001,35.087502,35.16,32.996784,89582400
27-03-2017,34.8475,35.305,34.654999,35.220001,33.053089,94300400
28-03-2017,35.227501,36.009998,35.154999,35.950001,33.738178,133499200
29-03-2017,35.919998,36.122501,35.797501,36.029999,33.813248,116760000
30-03-2017,36.047501,36.125,35.875,35.982498,33.768673,84829200
31-03-2017,35.93,36.067501,35.752499,35.915001,33.705334,78646800
03-04-2017,35.927502,36.029999,35.762501,35.924999,33.714703,79942800
04-04-2017,35.8125,36.2225,35.7925,36.192501,33.965755,79565600
05-04-2017,36.055,36.365002,35.952499,36.005001,33.789791,110871600
06-04-2017,36.072498,36.130001,35.862499,35.915001,33.705334,84596000
07-04-2017,35.932499,36.044998,35.817501,35.834999,33.630245,66688800
10-04-2017,35.900002,35.970001,35.724998,35.7925,33.590359,75733600
11-04-2017,35.735001,35.837502,35.014999,35.407501,33.22905,121517600
12-04-2017,35.400002,35.537498,35.252499,35.450001,33.268936,81400000
13-04-2017,35.477501,35.595001,35.262501,35.262501,33.092979,71291600
17-04-2017,35.369999,35.470001,35.217499,35.4575,33.275978,66328400
18-04-2017,35.352501,35.509998,35.2775,35.299999,33.128162,58790000
19-04-2017,35.470001,35.5,35.112499,35.169998,33.006161,69313600
20-04-2017,35.305,35.73,35.290001,35.610001,33.419102,93278400
21-04-2017,35.610001,35.669998,35.462502,35.567501,33.379208,69283600
24-04-2017,35.875,35.987499,35.794998,35.91,33.700638,68537200
25-04-2017,35.977501,36.224998,35.967499,36.1325,33.909451,75486000
26-04-2017,36.1175,36.150002,35.845001,35.919998,33.710018,80164800
27-04-2017,35.98,36.040001,35.827499,35.947498,33.735821,56985200
28-04-2017,36.022499,36.075001,35.817501,35.912498,33.70298,83441600
01-05-2017,36.275002,36.799999,36.240002,36.645,34.390411,134411600
02-05-2017,36.884998,37.022499,36.709999,36.877499,34.608601,181408800
03-05-2017,36.397499,36.872501,36.067501,36.764999,34.503025,182788000
04-05-2017,36.630001,36.785,36.452499,36.6325,34.378685,93487600
05-05-2017,36.689999,37.244999,36.689999,37.240002,34.948807,109310800
08-05-2017,37.2575,38.424999,37.2575,38.252499,35.89901,195009600
09-05-2017,38.467499,38.720001,38.362499,38.497501,36.128941,156521600
10-05-2017,38.407501,38.485001,38.0275,38.314999,35.957672,103222800
11-05-2017,38.112499,38.517502,38.077499,38.487499,36.26865,109020400
12-05-2017,38.674999,39.105,38.6675,39.025002,36.775158,130108000
15-05-2017,39.002499,39.162498,38.762501,38.924999,36.680916,104038800
16-05-2017,38.985001,39.014999,38.68,38.8675,36.626728,80194000
17-05-2017,38.400002,38.642502,37.427502,37.5625,35.396965,203070800
18-05-2017,37.817501,38.334999,37.782501,38.134998,35.936459,134272800
19-05-2017,38.345001,38.494999,38.157501,38.264999,36.058964,107843200
22-05-2017,38.5,38.645,38.227501,38.497501,36.278061,91865600
23-05-2017,38.724998,38.724998,38.327499,38.450001,36.233303,79675600
24-05-2017,38.459999,38.5425,38.1675,38.334999,36.124931,76712000
25-05-2017,38.432499,38.587502,38.2575,38.467499,36.249786,76942400
26-05-2017,38.5,38.560001,38.327499,38.4025,36.188538,87710400
30-05-2017,38.355,38.607498,38.3325,38.4175,36.202675,80507600
31-05-2017,38.4925,38.5425,38.095001,38.189999,35.988289,97804800
01-06-2017,38.2925,38.3325,38.055,38.294998,36.087238,65616400
02-06-2017,38.395,38.862499,38.2225,38.862499,36.622017,111082800
05-06-2017,38.584999,38.612499,38.365002,38.482498,36.263927,101326800
06-06-2017,38.474998,38.952499,38.445,38.612499,36.386433,106499600
07-06-2017,38.755001,38.994999,38.619999,38.842499,36.603172,84278400
08-06-2017,38.8125,38.884998,38.599998,38.747501,36.513657,85003200
09-06-2017,38.797501,38.797501,36.505001,37.244999,35.097775,259530800
12-06-2017,36.435001,36.522499,35.627499,36.355,34.259083,289229200
13-06-2017,36.790001,36.862499,36.287498,36.647499,34.534714,136661600
14-06-2017,36.875,36.875,35.959999,36.290001,34.197826,126124800
15-06-2017,35.830002,36.119999,35.552502,36.072498,33.992863,128661600
16-06-2017,35.945,36.125,35.549999,35.567501,33.516987,201444400
19-06-2017,35.915001,36.685001,35.915001,36.584999,34.475826,130165600
20-06-2017,36.717499,36.717499,36.235001,36.252499,34.162495,99600400
21-06-2017,36.380001,36.517502,36.1525,36.467499,34.365093,85063200
22-06-2017,36.442501,36.674999,36.279999,36.407501,34.308559,76425200
23-06-2017,36.282501,36.790001,36.2775,36.57,34.461685,141757600
26-06-2017,36.7925,37.07,36.345001,36.455002,34.353321,102769600
27-06-2017,36.252499,36.540001,35.904999,35.932499,33.860935,99047600
28-06-2017,36.122501,36.5275,35.790001,36.4575,34.355659,88329600
29-06-2017,36.177502,36.282501,35.57,35.919998,33.849155,125997600
30-06-2017,36.112499,36.240002,35.945,36.005001,33.92926,92096400
03-07-2017,36.220001,36.325001,35.775002,35.875,33.806755,57111200
05-07-2017,35.922501,36.197498,35.68,36.022499,33.945751,86278400
06-07-2017,35.755001,35.875,35.602501,35.682499,33.625347,96515200
07-07-2017,35.724998,36.1875,35.724998,36.044998,33.966953,76806800
10-07-2017,36.0275,36.487499,35.842499,36.264999,34.174282,84362400
11-07-2017,36.182499,36.462502,36.095001,36.3825,34.284996,79127200
12-07-2017,36.467499,36.544998,36.205002,36.435001,34.334465,99538000
13-07-2017,36.375,37.122501,36.360001,36.942501,34.81271,100797600
14-07-2017,36.9925,37.3325,36.8325,37.259998,35.1119,80528400
17-07-2017,37.205002,37.724998,37.142502,37.389999,35.234409,95174000
18-07-2017,37.299999,37.532501,37.1675,37.52,35.356918,71475200
19-07-2017,37.619999,37.855,37.487499,37.755001,35.578369,83692000
20-07-2017,37.875,37.935001,37.547501,37.584999,35.418167,68974800
21-07-2017,37.497501,37.610001,37.220001,37.567501,35.401684,105010400
24-07-2017,37.645,38.110001,37.474998,38.022499,35.830448,85972800
25-07-2017,37.950001,38.459999,37.950001,38.185001,35.983585,75415600
26-07-2017,38.337502,38.482498,38.264999,38.365002,36.153198,63124000
27-07-2017,38.4375,38.497501,36.825001,37.639999,35.470001,129905200
28-07-2017,37.4725,37.557499,37.297501,37.375,35.220268,68854800
31-07-2017,37.474998,37.5825,37.032501,37.182499,35.038872,79383600
01-08-2017,37.275002,37.555,37.102501,37.512501,35.34985,141474400
02-08-2017,39.82,39.9375,39.040001,39.285,37.020168,279747200
03-08-2017,39.262501,39.302502,38.755001,38.892502,36.650299,108389200
04-08-2017,39.017502,39.349998,38.922501,39.0975,36.843475,82239600
07-08-2017,39.264999,39.73,39.1675,39.702499,37.413589,87481200
08-08-2017,39.650002,40.4575,39.567501,40.02,37.71278,144823600
09-08-2017,39.814999,40.317501,39.7775,40.264999,37.943665,104526000
10-08-2017,39.974998,40,38.657501,38.830002,36.735085,163217200
11-08-2017,39.150002,39.642502,39.017502,39.369999,37.245953,105028400
14-08-2017,39.830002,40.052502,39.6875,39.962502,37.80648,88490800
15-08-2017,40.165001,40.549999,40.035,40.400002,38.220387,117862000
16-08-2017,40.485001,40.627499,40.037498,40.237499,38.066654,110686400
17-08-2017,40.130001,40.177502,39.459999,39.465,37.335831,111762400
18-08-2017,39.465,39.875,39.18,39.375,37.250683,109712400
21-08-2017,39.375,39.4725,38.7775,39.302502,37.182098,105474000
22-08-2017,39.557499,40,39.505001,39.945,37.78994,86418400
23-08-2017,39.767502,40.1175,39.720001,39.994999,37.837227,77596400
24-08-2017,40.107498,40.185001,39.637501,39.817501,37.669304,79275600
25-08-2017,39.912498,40.139999,39.817501,39.965,37.808857,101920400
28-08-2017,40.035,40.5,39.982498,40.3675,38.18964,103864000
29-08-2017,40.025002,40.779999,40,40.727501,38.530212,118067600
30-08-2017,40.950001,40.9725,40.6525,40.837502,38.634285,109078400
31-08-2017,40.91,41.130001,40.869999,41,38.788013,107140400
01-09-2017,41.200001,41.235001,40.907501,41.012501,38.799843,66364400
05-09-2017,40.9375,41.0625,40.139999,40.52,38.333912,117874000
06-09-2017,40.677502,40.747501,40.130001,40.477501,38.293701,86606800
07-09-2017,40.522499,40.560001,40.09,40.314999,38.139965,87714000
08-09-2017,40.215,40.287498,39.6325,39.657501,37.517952,114446000
11-09-2017,40.125,40.512501,39.9725,40.375,38.196739,126323200
12-09-2017,40.6525,40.990002,39.692501,40.215,38.045361,286856000
13-09-2017,39.967499,39.990002,39.477501,39.912498,37.759178,179629600
14-09-2017,39.747501,39.849998,39.522499,39.57,37.435165,95042800
15-09-2017,39.6175,40.2425,39.5,39.970001,37.813587,196458400
18-09-2017,40.0275,40.125,39.5,39.6675,37.527409,113077600
19-09-2017,39.877499,39.942501,39.610001,39.682499,37.541595,83242400
20-09-2017,39.474998,39.564999,38.4575,39.017502,36.912476,211805600
21-09-2017,38.950001,38.950001,38.1875,38.3475,36.278618,150046800
22-09-2017,37.884998,38.067501,37.639999,37.9725,35.923851,186581600
25-09-2017,37.497501,37.9575,37.290001,37.637501,35.606926,177549200
26-09-2017,37.945,38.48,37.922501,38.285,36.219494,146640000
27-09-2017,38.450001,38.68,38.384998,38.557499,36.477295,102016800
28-09-2017,38.4725,38.57,38.174999,38.32,36.252602,88022000
29-09-2017,38.302502,38.532501,38,38.529999,36.451271,105199200
02-10-2017,38.564999,38.612499,38.18,38.452499,36.377945,74795200
03-10-2017,38.502499,38.772499,38.477501,38.619999,36.536423,64921200
04-10-2017,38.407501,38.465,38.115002,38.369999,36.2999,80655200
05-10-2017,38.544998,38.860001,38.512501,38.8475,36.751637,85135200
06-10-2017,38.7425,38.872501,38.639999,38.825001,36.73035,69630400
09-10-2017,38.952499,39.182499,38.872501,38.959999,36.858082,65051600
10-10-2017,39.014999,39.5,38.775002,38.974998,36.872261,62468000
11-10-2017,38.9925,39.244999,38.9375,39.137501,37.025997,67622400
12-10-2017,39.087502,39.342499,38.932499,39,36.895908,64500400
13-10-2017,39.182499,39.32,39.102501,39.247501,37.130062,65576800
16-10-2017,39.474998,40,39.412498,39.970001,37.813587,96486000
17-10-2017,39.945,40.217499,39.807499,40.1175,37.953129,75989200
18-10-2017,40.105,40.177502,39.900002,39.939999,37.785202,65496800
19-10-2017,39.1875,39.27,38.755001,38.994999,36.891186,170336800
20-10-2017,39.1525,39.4375,38.990002,39.0625,36.955036,95896400
23-10-2017,39.2225,39.422501,38.875,39.0425,36.936119,87937200
24-10-2017,39.072498,39.355,39.049999,39.275002,37.156094,71028800
25-10-2017,39.227501,39.387501,38.817501,39.102501,36.992878,84828400
26-10-2017,39.307499,39.4575,39.195,39.352501,37.229393,68002000
27-10-2017,39.822498,40.900002,39.674999,40.762501,38.563332,177816800
30-10-2017,40.9725,42.017502,40.93,41.68,39.431324,178803200
31-10-2017,41.974998,42.412498,41.735001,42.259998,39.980038,144187200
01-11-2017,42.467499,42.485001,41.4025,41.7225,39.471531,134551200
02-11-2017,41.650002,42.125,41.32,42.0275,39.760078,165573600
03-11-2017,43.5,43.564999,42.779999,43.125,40.79837,237594400
06-11-2017,43.092499,43.747501,42.93,43.5625,41.212265,140105200
07-11-2017,43.477501,43.8125,43.400002,43.702499,41.344715,97446000
08-11-2017,43.665001,44.060001,43.5825,44.060001,41.682926,97638000
09-11-2017,43.7775,44.025002,43.285,43.970001,41.597786,117930400
10-11-2017,43.7775,43.845001,43.567501,43.6675,41.46011,100582000
13-11-2017,43.375,43.625,43.349998,43.4925,41.293953,67928400
14-11-2017,43.259998,43.369999,42.794998,42.834999,40.669689,99130000
15-11-2017,42.4925,42.580002,42.095001,42.27,40.133247,116632400
16-11-2017,42.794998,42.967499,42.575001,42.775002,40.612732,94550000
17-11-2017,42.759998,42.8475,42.41,42.537498,40.38723,87598000
20-11-2017,42.572498,42.639999,42.389999,42.494999,40.346878,65049600
21-11-2017,42.695,43.424999,42.695,43.285,41.096954,100525200
22-11-2017,43.34,43.75,43.262501,43.740002,41.52895,102355600
24-11-2017,43.775002,43.875,43.662498,43.7425,41.531326,56106800
27-11-2017,43.762501,43.77,43.334999,43.522499,41.322437,82867200
28-11-2017,43.575001,43.717499,42.965,43.267502,41.080326,105715200
29-11-2017,43.157501,43.23,41.790001,42.369999,40.228199,166665600
30-11-2017,42.607498,43.035,42.110001,42.962502,40.790752,166108800
01-12-2017,42.487499,42.9175,42.125,42.762501,40.600857,159037200
04-12-2017,43.119999,43.154999,42.407501,42.450001,40.304153,130169600
05-12-2017,42.264999,42.880001,42.099998,42.41,40.266178,109400800
06-12-2017,41.875,42.549999,41.615002,42.252499,40.116634,114240000
07-12-2017,42.2575,42.610001,42.227501,42.330002,40.190228,102693200
08-12-2017,42.622501,42.75,42.205002,42.342499,40.202091,93420800
11-12-2017,42.299999,43.2225,42.197498,43.1675,40.985386,141095200
12-12-2017,43.037498,43.0975,42.865002,42.924999,40.755146,77636800
13-12-2017,43.125,43.384998,43,43.067501,40.89045,95273600
14-12-2017,43.099998,43.282501,42.912498,43.055,40.878574,81906000
15-12-2017,43.407501,43.5425,43.115002,43.4925,41.293953,160677200
18-12-2017,43.720001,44.299999,43.715,44.105,41.875496,117684400
19-12-2017,43.7575,43.8475,43.522499,43.634998,41.429253,109745600
20-12-2017,43.717499,43.855,43.3125,43.587502,41.384159,93902400
21-12-2017,43.5425,44.005001,43.525002,43.752499,41.54081,83799600
22-12-2017,43.669998,43.855,43.625,43.752499,41.54081,65397600
26-12-2017,42.700001,42.8675,42.419998,42.642502,40.486927,132742000
27-12-2017,42.525002,42.695,42.427502,42.650002,40.494045,85992800
28-12-2017,42.75,42.962502,42.619999,42.77,40.607975,65920800
29-12-2017,42.630001,42.647499,42.305,42.307499,40.168869,103999600
02-01-2018,42.540001,43.075001,42.314999,43.064999,40.888065,102223600
03-01-2018,43.1325,43.637501,42.990002,43.057499,40.880947,118071600
04-01-2018,43.134998,43.3675,43.02,43.2575,41.070831,89738400
05-01-2018,43.360001,43.842499,43.262501,43.75,41.538433,94640000
08-01-2018,43.587502,43.9025,43.482498,43.587502,41.384159,82271200
09-01-2018,43.637501,43.764999,43.352501,43.5825,41.379406,86336000
10-01-2018,43.290001,43.575001,43.25,43.572498,41.369911,95839600
11-01-2018,43.647499,43.872501,43.622501,43.82,41.604904,74670800
12-01-2018,44.044998,44.34,43.912498,44.272499,42.034538,101672400
16-01-2018,44.474998,44.8475,44.035,44.047501,41.820904,118263600
17-01-2018,44.037498,44.8125,43.767502,44.775002,42.511623,137547200
18-01-2018,44.842499,45.025002,44.5625,44.814999,42.549603,124773600
19-01-2018,44.6525,44.895,44.352501,44.615002,42.359718,129700400
22-01-2018,44.325001,44.445,44.150002,44.25,42.013153,108434400
23-01-2018,44.325001,44.860001,44.205002,44.259998,42.022659,130756400
24-01-2018,44.3125,44.325001,43.299999,43.555,41.353294,204420400
25-01-2018,43.627499,43.737499,42.6325,42.7775,40.615101,166116000
26-01-2018,43,43,42.514999,42.877499,40.710041,156572000
29-01-2018,42.540001,42.540001,41.767502,41.990002,39.867409,202561600
30-01-2018,41.3825,41.842499,41.174999,41.7425,39.63242,184192800
31-01-2018,41.717499,42.110001,41.625,41.857498,39.741596,129915600
01-02-2018,41.7925,42.154999,41.689999,41.945,39.82468,188923200
02-02-2018,41.5,41.700001,40.025002,40.125,38.096695,346375200
05-02-2018,39.775002,40.970001,39,39.122501,37.144863,290954000
06-02-2018,38.7075,40.93,38.5,40.7575,38.697212,272975200
07-02-2018,40.772499,40.849998,39.767502,39.884998,37.868809,206434400
08-02-2018,40.072498,40.25,38.7575,38.787498,36.826797,217562000
09-02-2018,39.267502,39.4725,37.560001,39.102501,37.277233,282690400
12-02-2018,39.625,40.9725,39.377499,40.677502,38.778721,243278000
13-02-2018,40.487499,41.1875,40.412498,41.084999,39.167194,130196800
14-02-2018,40.759998,41.884998,40.720001,41.842499,39.889336,162579600
15-02-2018,42.447498,43.272499,42.25,43.247501,41.22876,204588800
16-02-2018,43.09,43.705002,42.942501,43.107498,41.095284,160704400
20-02-2018,43.012501,43.564999,42.855,42.962502,40.957062,135722000
21-02-2018,43.2075,43.529999,42.752499,42.767502,40.771164,149886400
22-02-2018,42.950001,43.487499,42.927502,43.125,41.111973,123967600
23-02-2018,43.4175,43.912498,43.384998,43.875,41.826965,135249600
26-02-2018,44.087502,44.8475,44.052502,44.7425,42.653969,152648800
27-02-2018,44.775002,45.119999,44.540001,44.5975,42.515736,155712400
28-02-2018,44.814999,45.154999,44.512501,44.529999,42.451378,151128400
01-03-2018,44.634998,44.945,43.165001,43.75,41.707787,195208000
02-03-2018,43.200001,44.075001,43.112499,44.052502,41.996189,153816000
05-03-2018,43.802502,44.435001,43.630001,44.205002,42.14156,113605600
06-03-2018,44.477501,44.5625,44.032501,44.1675,42.105812,95154000
07-03-2018,43.735001,43.962502,43.567501,43.7575,41.714947,126814000
08-03-2018,43.869999,44.279999,43.767502,44.235001,42.170162,95096400
09-03-2018,44.490002,45,44.3475,44.994999,42.894684,128740800
12-03-2018,45.072498,45.5975,45.052502,45.43,43.309376,128828400
13-03-2018,45.647499,45.875,44.810001,44.9925,42.892296,126774000
14-03-2018,45.080002,45.130001,44.452499,44.610001,42.527649,117473600
15-03-2018,44.625,45.060001,44.517502,44.662498,42.577705,90975200
16-03-2018,44.662498,44.779999,44.404999,44.505001,42.427559,157618800
19-03-2018,44.330002,44.3675,43.415001,43.825001,41.779293,133787200
20-03-2018,43.810001,44.200001,43.735001,43.810001,41.765003,78597600
21-03-2018,43.759998,43.772499,42.814999,42.817501,40.818829,148219600
22-03-2018,42.5,43.169998,42.150002,42.212502,40.242065,165963200
23-03-2018,42.0975,42.48,41.235001,41.235001,39.310188,164115200
26-03-2018,42.017502,43.275002,41.610001,43.192501,41.176327,150164800
27-03-2018,43.419998,43.787498,41.73,42.084999,40.120518,163690400
28-03-2018,41.8125,42.505001,41.297501,41.619999,39.677219,166674000
29-03-2018,41.952499,42.9375,41.724998,41.945,39.987053,153594000
02-04-2018,41.66,42.235001,41.1175,41.669998,39.724892,150347200
03-04-2018,41.91,42.1875,41.220001,42.0975,40.132439,121112000
04-04-2018,41.220001,43.002499,41.192501,42.9025,40.89986,138422000
05-04-2018,43.145,43.557499,43.02,43.200001,41.183468,107732800
06-04-2018,42.7425,43.119999,42.049999,42.095001,40.130054,140021200
09-04-2018,42.470001,43.272499,42.462502,42.512501,40.528069,116070800
10-04-2018,43.25,43.5,42.8825,43.3125,41.290726,113634400
11-04-2018,43.057499,43.48,42.924999,43.110001,41.097672,89726400
12-04-2018,43.352501,43.75,43.259998,43.535,41.502834,91557200
13-04-2018,43.695,43.959999,43.462502,43.682499,41.643448,100497200
16-04-2018,43.7575,44.047501,43.7075,43.955002,41.903233,86313600
17-04-2018,44.122501,44.735001,44.102501,44.560001,42.479988,106421600
18-04-2018,44.452499,44.705002,44.220001,44.459999,42.384655,83018000
19-04-2018,43.439999,43.8475,43.165001,43.200001,41.183468,139235200
20-04-2018,42.650002,42.805,41.357498,41.43,39.496098,261964400
23-04-2018,41.7075,41.73,41.022499,41.310001,39.381695,146062000
24-04-2018,41.4175,41.5825,40.305,40.735001,38.833534,134768000
25-04-2018,40.654999,41.355,40.602501,40.912498,39.002747,113528400
26-04-2018,41.029999,41.432499,40.842499,41.055,39.138596,111852000
27-04-2018,41,41.0825,40.157501,40.580002,38.685776,142623200
30-04-2018,40.532501,41.814999,40.459999,41.314999,39.386463,169709600
01-05-2018,41.602501,42.299999,41.317501,42.275002,40.301647,214277600
02-05-2018,43.807499,44.4375,43.450001,44.142502,42.08197,266157600
03-05-2018,43.970001,44.375,43.610001,44.2225,42.158249,136272800
04-05-2018,44.5625,46.0625,44.5425,45.9575,43.812252,224805200
07-05-2018,46.294998,46.9175,46.1875,46.290001,44.129227,169805600
08-05-2018,46.247501,46.555,45.9175,46.512501,44.341351,113611200
09-05-2018,46.637501,46.849998,46.305,46.84,44.653557,92844800
10-05-2018,46.935001,47.592499,46.912498,47.509998,45.292282,111957200
11-05-2018,47.372501,47.514999,46.862499,47.147499,45.120018,104848800
14-05-2018,47.252499,47.3825,46.965,47.037498,45.014748,83115200
15-05-2018,46.695,46.767502,46.275002,46.610001,44.605652,94780800
16-05-2018,46.517502,47.115002,46.5,47.044998,45.021931,76732400
17-05-2018,47,47.227501,46.59,46.747501,44.737228,69176000
18-05-2018,46.797501,46.952499,46.532501,46.577499,44.574535,73190800
21-05-2018,47,47.317501,46.727501,46.907501,44.89035,73603200
22-05-2018,47.095001,47.220001,46.695,46.790001,44.777905,60962800
23-05-2018,46.587502,47.125,46.439999,47.09,45.065002,80233600
24-05-2018,47.192501,47.209999,46.552502,47.037498,45.014748,92936000
25-05-2018,47.057499,47.412498,46.912498,47.145,45.11763,69844000
29-05-2018,46.900002,47.1875,46.717499,46.974998,44.954933,90056400
30-05-2018,46.93,47,46.695,46.875,44.859249,74762000
31-05-2018,46.805,47.057499,46.535,46.717499,44.708515,109931200
01-06-2018,46.997501,47.564999,46.9375,47.560001,45.514786,93770000
04-06-2018,47.91,48.355,47.837502,47.9575,45.895195,105064800
05-06-2018,48.267502,48.485001,48.09,48.327499,46.249287,86264000
06-06-2018,48.407501,48.52,47.98,48.494999,46.409573,83734400
07-06-2018,48.535,48.549999,48.084999,48.365002,46.285172,85388800
08-06-2018,47.7925,48,47.442501,47.924999,45.86409,106627200
11-06-2018,47.837502,47.9925,47.552502,47.807499,45.751637,73234000
12-06-2018,47.8475,48.1525,47.787498,48.07,46.002853,67644400
13-06-2018,48.105,48.220001,47.610001,47.674999,45.624828,86553600
14-06-2018,47.887501,47.892502,47.555,47.700001,45.648777,86440400
15-06-2018,47.5075,47.540001,47.064999,47.209999,45.17984,246876800
18-06-2018,46.970001,47.305,46.799999,47.185001,45.155918,73939600
19-06-2018,46.285,46.5825,45.862499,46.422501,44.426205,134314000
20-06-2018,46.587502,46.799999,46.432499,46.625,44.619995,82514800
21-06-2018,46.8125,47.087502,46.235001,46.365002,44.371178,102847600
22-06-2018,46.529999,46.537498,46.174999,46.23,44.241982,108801600
25-06-2018,45.849998,46.23,45.182499,45.5425,43.584038,126652400
26-06-2018,45.747501,46.6325,45.634998,46.107498,44.124748,98276800
27-06-2018,46.307499,46.82,46.0075,46.040001,44.060158,101141200
28-06-2018,46.025002,46.552502,45.950001,46.375,44.380745,69460800
29-06-2018,46.572498,46.797501,45.727501,46.2775,44.28743,90950800
02-07-2018,45.955002,46.825001,45.855,46.794998,44.782681,70925200
03-07-2018,46.947498,46.987499,45.884998,45.98,44.002735,55819200
05-07-2018,46.314999,46.602501,46.07,46.349998,44.356823,66416800
06-07-2018,46.355,47.107498,46.299999,46.9925,44.971699,69940800
09-07-2018,47.375,47.669998,47.325001,47.645,45.596142,79026400
10-07-2018,47.677502,47.82,47.544998,47.587502,45.5411,63756400
11-07-2018,47.125,47.445,46.9025,46.970001,44.950157,75326000
12-07-2018,47.3825,47.852501,47.327499,47.7575,45.703793,72164400
13-07-2018,47.77,47.959999,47.724998,47.8325,45.77557,50055600
16-07-2018,47.880001,48.162498,47.605,47.727501,45.675083,60172400
17-07-2018,47.4375,47.967499,47.299999,47.862499,45.804279,62138000
18-07-2018,47.945,47.950001,47.482498,47.599998,45.553066,65573600
19-07-2018,47.422501,48.137501,47.422501,47.970001,45.907166,81147200
20-07-2018,47.945,48.107498,47.5425,47.860001,45.801884,82704800
23-07-2018,47.669998,47.990002,47.389999,47.9025,45.842564,63957600
24-07-2018,48.112499,48.415001,48.012501,48.25,46.175102,74791600
25-07-2018,48.264999,48.712502,48.107498,48.705002,46.610554,66839600
26-07-2018,48.6525,48.990002,48.4025,48.552502,46.464615,76304000
27-07-2018,48.747501,48.797501,47.525002,47.744999,45.69183,96096000
30-07-2018,47.974998,48.049999,47.267502,47.477501,45.435841,84118000
31-07-2018,47.575001,48.035,47.334999,47.572498,45.526749,157492000
01-08-2018,49.782501,50.439999,49.327499,50.375,48.208736,271742800
02-08-2018,50.145,52.095001,50.087502,51.8475,49.617912,249616000
03-08-2018,51.7575,52.185001,51.369999,51.997501,49.761463,133789600
06-08-2018,52,52.3125,51.767502,52.267502,50.019844,101701600
07-08-2018,52.330002,52.375,51.689999,51.7775,49.550919,102349600
08-08-2018,51.512501,51.952499,51.130001,51.8125,49.584423,90102000
09-08-2018,52.3825,52.445,51.799999,52.220001,49.974392,93970400
10-08-2018,51.84,52.275002,51.6675,51.8825,49.825539,98444800
13-08-2018,52.327499,52.737499,51.924999,52.217499,50.147263,103563600
14-08-2018,52.540001,52.639999,52.064999,52.4375,50.358536,82992000
15-08-2018,52.305,52.685001,52.0825,52.560001,50.476181,115230400
16-08-2018,52.9375,53.452499,52.8675,53.330002,51.215645,114001600
17-08-2018,53.360001,54.487499,53.290001,54.395,52.238434,141708000
20-08-2018,54.525002,54.794998,53.7775,53.865002,51.729439,121150800
21-08-2018,54.200001,54.297501,53.5075,53.759998,51.628597,104639200
22-08-2018,53.525002,54.09,53.459999,53.762501,51.631008,76072400
23-08-2018,53.662498,54.262501,53.650002,53.872501,51.736641,75532800
24-08-2018,54.150002,54.224998,53.7775,54.040001,51.897503,73905600
27-08-2018,54.287498,54.685001,54.0825,54.485001,52.32486,82100400
28-08-2018,54.752499,55.134998,54.73,54.924999,52.747414,91107200
29-08-2018,55.037498,55.872501,54.852501,55.744999,53.534912,109019200
30-08-2018,55.8125,57.064999,55.599998,56.2575,54.027092,195175200
31-08-2018,56.627499,57.217499,56.5,56.907501,54.651318,173360400
04-09-2018,57.102501,57.294998,56.657501,57.09,54.826576,109560400
05-09-2018,57.247501,57.4175,56.275002,56.717499,54.468849,133332000
06-09-2018,56.557499,56.837502,55.325001,55.775002,53.563709,137160000
